3126.44	37.0131
3125.83	32.8955
3125.22	65.781
3124.62	53.4389
3124.01	-4.11006
3123.4	49.3132
3122.79	61.6321
3122.18	49.2982
3121.57	82.1511
3120.97	49.2832
3120.36	78.0198
3119.75	20.5284
3119.14	32.8404
3118.53	45.1487
3117.92	102.595
3117.31	32.8254
3116.7	32.8204
3116.09	32.8154
3115.48	77.9247
3114.87	94.3155
3114.26	28.7003
3113.65	53.2925
3113.04	65.5807
3112.43	61.4726
3111.82	90.146
3111.21	65.5507
3110.6	73.7333
3109.99	-8.19134
3109.38	85.996
3108.77	57.3219
3108.16	45.0318
3107.55	85.9566
3106.94	45.018
3106.33	77.7465
3105.72	98.1912
3105.11	32.7254
3104.49	89.9811
3103.88	102.236
3103.27	85.8648
3102.66	61.3227
3102.05	77.6635
3101.44	61.3039
3100.83	110.33
3100.21	61.2852
3099.6	49.0207
3098.99	40.8443
3098.38	53.0895
3097.76	12.2496
3097.15	118.394
3096.54	122.458
3095.93	73.4637
3095.31	97.9366
3094.7	77.5213
3094.09	28.5561
3093.48	36.7094
3092.86	77.4858
3092.25	130.482
3091.64	65.2313
3091.02	93.7556
3090.41	28.53
3089.8	81.5017
3089.18	32.5957
3088.57	44.8123
3087.96	20.3661
3087.34	73.3067
3086.73	44.7917
3086.11	89.5697
3085.5	85.4853
3084.89	105.823
3084.27	32.5559
3083.66	81.3773
3083.04	69.1601
3082.43	61.0143
3081.81	69.1389
3081.2	56.9292
3080.58	52.8548
3079.97	69.1072
3079.35	40.6451
3078.74	28.4472
3078.12	56.8857
3077.51	65.0023
3076.89	56.8683
3076.28	93.4123
3075.66	56.8509
3075.04	52.7821
3074.43	12.1786
3073.81	105.532
3073.2	56.8162
3072.58	48.6921
3071.96	28.3994
3071.35	32.4515
3070.73	68.9488
3070.12	77.0487
3069.5	85.146
3068.88	28.3777
3068.27	52.6933
3067.65	64.8434
3067.03	93.1981
3066.41	72.9265
3065.8	72.9153
3065.18	64.8037
3064.56	64.7938
3063.95	40.4899
3063.33	72.8707
3062.71	60.7163
3062.09	60.707
3061.47	64.7442
3060.86	64.7343
3060.24	60.6791
3059.62	24.2679
3059	84.9247
3058.38	80.8683
3057.77	32.3423
3057.15	48.5061
3056.53	84.8726
3055.91	68.6959
3055.29	76.766
3054.67	56.5558
3054.05	56.5471
3053.43	44.4231
3052.82	52.4919
3052.2	40.3722
3051.58	76.6955
3050.96	88.7917
3050.34	96.8488
3049.72	56.4865
3049.1	100.853
3048.48	76.6367
3047.86	36.296
3047.24	68.5487
3046.62	68.5381
3046	56.4345
3045.38	80.6084
3044.76	88.6556
3044.14	80.5837
3043.52	64.457
3042.9	56.3913
3042.28	8.05466
3041.65	72.4808
3041.03	80.5219
3040.41	28.1783
3039.79	32.1989
3039.17	104.63
3038.55	36.2126
3037.93	36.2071
3037.31	80.4478
3036.68	88.479
3036.06	68.3597
3035.44	32.1643
3034.82	84.4184
3034.2	52.251
3033.57	40.1869
3032.95	84.3795
3032.33	80.3491
3031.71	60.2526
3031.09	120.487
3030.46	32.1248
3029.84	84.3148
3029.22	36.1293
3028.59	72.2476
3027.97	40.1314
3027.35	80.2505
3026.73	36.1072
3026.1	132.373
3025.48	88.2348
3024.86	48.1207
3024.23	60.1416
3023.61	136.3
3022.98	92.1889
3022.36	72.1367
3021.74	60.1047
3021.11	28.0446
3020.49	28.0402
3019.86	72.0924
3019.24	60.0678
3018.62	84.082
3017.99	76.0625
3017.37	100.067
3016.74	72.037
3016.12	72.026
3015.49	60.0124
3014.87	64.0034
3014.24	75.9924
3013.62	43.9888
3012.99	83.9657
3012.37	87.9506
3011.74	123.911
3011.12	67.9409
3010.49	47.9509
3009.86	59.9294
3009.24	67.9096
3008.61	75.8873
3007.99	95.8429
3007.36	67.8783
3006.73	107.79
3006.11	103.782
3005.48	55.8739
3004.86	43.8942
3004.23	95.7544
3003.6	79.7831
3002.97	27.9198
3002.35	51.8431
3001.72	43.8605
3001.09	71.7606
3000.47	43.847
2999.84	79.7095
2999.21	63.7578
2998.58	23.9055
2997.96	83.6563
2997.33	67.7114
2996.7	39.8241
2996.07	123.436
2995.45	91.5672
2994.82	75.6308
2994.19	59.6993
2993.56	55.7108
2992.93	55.7022
2992.3	111.387
2991.68	71.5951
2991.05	27.8383
2990.42	75.5493
2989.79	55.6594
2989.16	71.551
2988.53	35.77
2987.9	63.5813
2987.27	79.4644
2986.64	95.3426
2986.01	79.4399
2985.39	59.5708
2984.76	91.3277
2984.13	7.94032
2983.5	59.5432
2982.87	63.503
2982.24	59.5249
2981.61	39.6771
2980.98	75.3749
2980.35	71.3968
2979.72	55.5223
2979.09	103.097
2978.45	15.8586
2977.82	67.3888
2977.19	39.6343
2976.56	83.2193
2975.93	91.1309
2975.3	95.0784
2974.67	39.6099
2974.04	67.3265
2973.41	110.874
2972.77	79.1832
2972.14	102.922
2971.51	87.0746
2970.88	35.6159
2970.25	27.697
2969.62	114.727
2968.98	118.665
2968.35	106.782
2967.72	55.3599
2967.09	98.8416
2966.46	110.686
2965.82	63.2391
2965.19	55.3257
2964.56	102.732
2963.92	90.8642
2963.29	55.3001
2962.66	90.8361
2962.03	71.0782
2961.39	63.1708
2960.76	51.3184
2960.13	47.3635
2959.49	47.3562
2958.86	27.6202
2958.22	11.8354
2957.59	98.6131
2956.96	47.327
2956.32	90.696
2955.69	74.9112
2955.05	55.1892
2954.42	-23.6489
2953.79	106.403
2953.15	59.1039
2952.52	66.9741
2951.88	39.3904
2951.25	31.5075
2950.61	78.7565
2949.98	43.3094
2949.34	55.1125
2948.71	31.488
2948.07	70.8371
2947.44	114.109
2946.8	90.4861
2946.17	74.7378
2945.53	51.1285
2944.89	62.9177
2944.26	94.3619
2943.62	51.1048
2942.99	70.7495
2942.35	86.4583
2941.71	58.9397
2941.08	62.8593
2940.44	94.2744
2939.81	58.9124
2939.17	62.8302
2938.53	82.4519
2937.89	70.6621
2937.26	51.0258
2936.62	94.187
2935.98	125.563
2935.35	47.0789
2934.71	54.9169
2934.07	50.9864
2933.43	39.2142
2932.8	82.3372
2932.16	39.2021
2931.52	47.0352
2930.88	78.3799
2930.25	78.3678
2929.61	39.1778
2928.97	66.592
2928.33	70.4983
2927.69	27.4118
2927.05	78.3072
2926.41	62.6361
2925.78	70.4547
2925.14	54.7896
2924.5	113.475
2923.86	82.1589
2923.22	58.6759
2922.58	125.156
2921.94	89.9418
2921.3	74.2883
2920.66	82.0954
2920.02	58.6305
2919.38	58.6214
2918.74	82.0572
2918.1	42.9757
2917.46	66.4067
2916.82	70.3021
2916.18	42.9557
2915.54	74.1848
2914.9	78.0771
2914.26	54.6455
2913.62	74.1503
2912.98	58.5306
2912.34	85.8316
2911.7	93.62
2911.06	62.4037
2910.42	77.9925
2909.78	113.072
2909.14	81.8667
2908.49	93.5475
2907.85	89.6358
2907.21	42.8626
2906.57	74.024
2905.93	62.3263
2905.29	62.3167
2904.64	120.72
2904	89.5524
2903.36	116.789
2902.72	73.9551
2902.07	93.4025
2901.43	73.9322
2900.79	73.9207
2900.15	50.5695
2899.5	73.8978
2898.86	89.4414
2898.22	97.2038
2897.57	93.3012
2896.93	73.852
2896.29	108.818
2895.65	73.8291
2895	77.7027
2894.36	112.651
2893.71	81.5626
2893.07	97.0832
2892.43	100.951
2891.78	42.7034
2891.14	93.1565
2890.49	62.0947
2889.85	139.691
2889.21	50.4363
2888.56	85.3404
2887.92	58.1776
2887.27	54.2907
2886.63	93.0553
2885.98	54.2738
2885.34	46.5132
2884.69	50.3815
2884.05	92.9975
2883.4	65.863
2882.76	77.4739
2882.11	96.8273
2881.47	92.9398
2880.82	58.0783
2880.17	81.297
2879.53	50.3189
2878.88	69.6615
2878.24	127.693
2877.59	58.0332
2876.94	65.7608
2876.3	81.2213
2875.65	46.4049
2875	50.2642
2874.36	96.6469
2873.71	104.362
2873.06	61.8348
2872.42	81.1456
2871.77	84.9964
2871.12	38.6287
2870.48	77.2455
2869.83	38.6167
2869.18	34.7496
2868.53	108.093
2867.89	77.1974
2867.24	111.919
2866.59	81.0321
2865.94	69.4453
2865.29	84.8644
2864.65	61.7099
2864	57.8441
2863.35	119.526
2862.7	65.5362
2862.05	77.0894
2861.4	127.178
2860.75	96.3318
2860.1	61.6428
2859.46	80.8935
2858.81	50.0692
2858.16	88.5701
2857.51	57.7541
2856.86	84.6929
2856.21	123.17
2855.56	53.8787
2854.91	15.3915
2854.26	88.4874
2853.61	57.7002
2852.96	84.6138
2852.31	80.7552
2851.66	49.9835
2851.01	88.4186
2850.36	76.8737
2849.71	57.6463
2849.06	65.3223
2848.41	99.8892
2847.76	96.0323
2847.11	65.2918
2846.45	53.7614
2845.8	49.9135
2845.15	103.65
2844.5	103.634
2843.85	122.807
2843.2	61.3937
2842.55	115.095
2841.89	76.7182
2841.24	72.871
2840.59	84.3638
2839.94	61.3459
2839.29	88.171
2838.63	61.3268
2837.98	80.4788
2837.33	68.9711
2836.68	72.7915
2836.02	118.747
2835.37	61.279
2834.72	57.4401
2834.07	61.2599
2833.41	111.016
2832.76	34.4479
2832.11	49.7504
2831.45	88.0062
2830.8	80.3409
2830.15	42.0768
2829.49	87.965
2828.84	76.4794
2828.18	42.0571
2827.53	80.2783
2826.88	76.4436
2826.22	76.4317
2825.57	72.5988
2824.91	133.714
2824.26	141.332
2823.6	126.034
2822.95	76.3721
2822.3	57.2701
2821.64	106.888
2820.99	95.4204
2820.33	83.9568
2819.68	129.731
2819.02	72.4855
2818.36	87.732
2817.71	68.6491
2817.05	57.1986
2816.4	45.7518
2815.74	110.549
2815.09	95.2864
2814.43	68.5955
2813.77	80.0156
2813.12	99.0514
2812.46	110.463
2811.8	102.829
2811.15	95.1971
2810.49	95.1823
2809.83	83.7473
2809.18	87.5403
2808.52	95.1377
2807.86	125.562
2807.21	76.0864
2806.55	64.6633
2805.89	60.8501
2805.23	79.8532
2804.58	72.2369
2803.92	125.444
2803.26	91.2181
2802.6	91.2038
2801.95	60.793
2801.29	117.768
2800.63	110.153
2799.97	56.9667
2799.31	41.7691
2798.65	79.7285
2798	72.124
2797.34	102.476
2796.68	60.717
2796.02	98.6497
2795.36	117.602
2794.7	91.0328
2794.04	94.811
2793.38	106.172
2792.72	117.529
2792.06	125.092
2791.4	90.9617
2790.74	53.0527
2790.08	60.6221
2789.42	41.6712
2788.76	109.843
2788.1	0
2787.44	94.6628
2786.78	79.5043
2786.12	79.4919
2785.46	98.4031
2784.8	102.172
2784.14	83.2381
2783.48	87.008
2782.82	94.5591
2782.16	79.4172
2781.5	102.092
2780.84	86.9536
2780.18	60.48
2779.51	83.1469
2778.85	90.6915
2778.19	49.1169
2777.53	94.4408
2776.87	71.7637
2776.2	94.4112
2775.54	83.0688
2774.88	94.3816
2774.22	71.7188
2773.56	98.1261
2772.89	105.658
2772.23	98.0954
2771.57	90.5354
2770.9	128.238
2770.24	49.0246
2769.58	98.0339
2768.92	86.7087
2768.25	52.7709
2767.59	135.675
2766.93	67.8271
2766.26	82.8868
2765.6	82.8738
2764.93	86.6272
2764.27	90.3794
2763.61	67.7739
2762.94	109.174
2762.28	94.1009
2761.61	109.14
2760.95	90.3086
2760.29	120.393
2759.62	37.6168
2758.96	63.9385
2758.29	86.4914
2757.63	93.9977
2756.96	105.261
2756.3	112.762
2755.63	63.8884
2754.97	78.9085
2754.3	78.8961
2753.63	93.9092
2752.97	93.8945
2752.3	127.676
2751.64	78.8466
2750.97	86.3423
2750.31	75.0685
2749.64	142.608
2748.97	93.8061
2748.31	112.55
2747.64	71.2703
2746.97	116.265
2746.31	134.996
2745.64	127.476
2744.97	41.2358
2744.31	74.9625
2743.64	108.679
2742.97	44.9634
2742.3	131.123
2741.64	74.9154
2740.97	67.4133
2740.3	74.8919
2739.63	52.4161
2738.97	93.5854
2738.3	63.6281
2737.63	63.6181
2736.96	82.3163
2736.29	78.5624
2735.63	52.3667
2734.96	78.5377
2734.29	108.44
2733.62	93.4678
2732.95	63.5481
2732.28	104.651
2731.61	115.845
2730.94	127.036
2730.28	89.6586
2729.61	89.6445
2728.94	74.692
2728.27	82.1483
2727.6	93.3357
2726.93	85.8553
2726.26	70.9128
2725.59	70.9017
2724.92	82.0837
2724.25	59.6879
2723.58	149.196
2722.91	96.9623
2722.24	108.133
2721.57	108.116
2720.9	93.189
2720.22	85.7204
2719.55	104.339
2718.88	74.516
2718.21	115.482
2717.54	74.4926
2716.87	74.4808
2716.2	126.598
2715.53	104.24
2714.85	44.6674
2714.18	96.7642
2713.51	89.3067
2712.84	111.616
2712.17	48.3592
2711.49	70.6677
2710.82	89.2505
2710.15	96.6728
2709.48	74.352
2708.8	104.076
2708.13	63.1793
2707.46	59.4535
2706.79	78.0204
2706.11	85.4375
2705.44	85.424
2704.77	85.4106
2704.09	81.6842
2703.42	81.6713
2702.75	122.488
2702.07	100.201
2701.4	129.87
2700.73	107.59
2700.05	100.154
2699.38	96.4294
2698.7	81.5813
2698.03	122.353
2697.35	92.6768
2696.68	85.2492
2696.01	85.2358
2695.33	100.044
2694.66	88.9136
2693.98	103.716
2693.31	122.218
2692.63	114.792
2691.96	107.37
2691.28	122.16
2690.61	125.842
2689.93	55.5097
2689.25	111.002
2688.58	96.1865
2687.9	85.0746
2687.23	96.1561
2686.55	99.8387
2685.87	73.9429
2685.2	129.38
2684.52	118.271
2683.84	48.0402
2683.17	133.013
2682.49	96.05
2681.81	107.116
2681.14	55.396
2680.46	96.0045
2679.78	132.908
2679.11	114.431
2678.43	129.176
2677.75	103.324
2677.07	106.997
2676.4	129.115
2675.72	55.3261
2675.04	84.8199
2674.36	110.617
2673.68	103.226
2673.01	77.4076
2672.33	95.8228
2671.65	92.1228
2670.97	110.53
2670.29	154.717
2669.61	73.6633
2668.93	121.525
2668.26	99.414
2667.58	92.0355
2666.9	58.8934
2666.22	69.9249
2665.54	121.429
2664.86	62.5446
2664.18	114.034
2663.5	84.5924
2662.82	80.9017
2662.14	84.5657
2661.46	110.286
2660.78	110.268
2660.1	84.5256
2659.42	113.908
2658.74	69.8034
2658.06	77.1389
2657.38	102.836
2656.7	99.1473
2656.02	80.7739
2655.33	106.458
2654.65	77.078
2653.97	88.0752
2653.29	113.746
2652.61	91.7159
2651.93	73.3612
2651.25	124.694
2650.56	62.3373
2649.88	84.3253
2649.2	124.635
2648.52	124.615
2647.84	65.9624
2647.15	102.592
2646.47	113.566
2645.79	84.2453
2645.11	113.53
2644.42	113.512
2643.74	80.5442
2643.06	98.834
2642.37	87.8386
2641.69	109.781
2641.01	80.4932
2640.32	69.5058
2639.64	102.413
2638.96	87.769
2638.27	109.694
2637.59	54.8383
2636.91	76.7614
2636.22	124.261
2635.54	84.0454
2634.85	91.3392
2634.17	94.9778
2633.48	116.877
2632.8	91.2959
2632.12	73.0251
2631.43	102.219
2630.75	83.9523
2630.06	109.486
2629.38	124.064
2628.69	105.803
2628	94.8424
2627.32	131.299
2626.63	98.459
2625.95	160.426
2625.26	134.883
2624.58	65.6081
2623.89	83.8193
2623.2	112.956
2622.52	102.009
2621.83	112.92
2621.15	87.4082
2620.46	94.6772
2619.77	83.7396
2619.09	123.769
2618.4	156.507
2617.71	120.091
2617.02	105.518
2616.34	149.157
2615.65	90.9347
2614.96	130.925
2614.28	116.36
2613.59	138.155
2612.9	134.498
2612.21	83.5936
2611.52	130.821
2610.84	76.3004
2610.15	163.475
2609.46	134.391
2608.77	50.8427
2608.08	79.883
2607.39	141.588
2606.71	105.267
2606.02	152.431
2605.33	97.976
2604.64	83.4478
2603.95	76.1793
2603.26	126.945
2602.57	83.408
2601.88	105.15
2601.19	116.009
2600.5	144.988
2599.81	108.724
2599.12	108.707
2598.43	134.05
2597.74	90.5601
2597.05	57.9493
2596.36	141.229
2595.67	61.5515
2594.98	108.603
2594.29	86.8687
2593.6	104.95
2592.91	115.788
2592.22	119.388
2591.53	86.8135
2590.83	54.2498
2590.14	101.25
2589.45	101.234
2588.76	115.678
2588.07	83.1301
2587.38	119.255
2586.68	101.17
2585.99	155.343
2585.3	90.3014
2584.61	115.567
2583.92	83.0509
2583.22	133.582
2582.53	144.39
2581.84	119.103
2581.15	129.91
2580.45	144.321
2579.76	126.261
2579.07	108.207
2578.37	111.796
2577.68	115.384
2576.99	97.3395
2576.29	136.975
2575.6	61.2683
2574.91	140.534
2574.21	169.335
2573.52	151.297
2572.82	97.2466
2572.13	151.248
2571.43	122.42
2570.74	100.8
2570.05	111.582
2569.35	129.559
2568.66	125.94
2567.96	97.1383
2567.27	143.886
2566.57	86.3176
2565.88	143.84
2565.18	136.626
2564.49	100.656
2563.79	97.0455
2563.09	93.4363
2562.4	104.201
2561.7	136.517
2561.01	118.536
2560.31	132.882
2559.61	150.815
2558.92	118.479
2558.22	150.767
2557.52	129.209
2556.83	111.245
2556.13	104.052
2555.43	125.559
2554.74	64.5631
2554.04	86.0704
2553.34	114.742
2552.65	103.969
2551.95	132.628
2551.25	114.687
2550.55	114.669
2549.86	136.148
2549.16	78.8099
2548.46	125.359
2547.76	146.826
2547.06	114.578
2546.36	75.1796
2545.67	128.859
2544.97	128.838
2544.27	103.77
2543.57	93.0201
2542.87	150.239
2542.17	78.6842
2541.47	185.951
2540.77	114.413
2540.07	85.7963
2539.38	125.1
2538.68	110.785
2537.98	96.4746
2537.28	107.177
2536.58	85.7278
2535.88	114.286
2535.18	67.8462
2534.48	117.819
2533.78	114.231
2533.08	149.904
2532.37	121.331
2531.67	128.448
2530.97	107.023
2530.27	121.273
2529.57	85.591
2528.87	85.5774
2528.17	110.52
2527.47	114.067
2526.77	96.2284
2526.06	117.594
2525.36	78.3833
2524.66	99.7446
2523.96	142.47
2523.26	74.7845
2522.56	117.5
2521.85	113.921
2521.15	142.378
2520.45	131.679
2519.75	117.425
2519.04	99.6171
2518.34	85.3725
2517.64	96.0287
2516.93	131.574
2516.23	135.108
2515.53	103.092
2514.82	124.402
2514.12	124.382
2513.42	99.4898
2512.71	152.763
2512.01	88.8018
2511.31	81.6845
2510.6	138.486
2509.9	95.8599
2509.19	95.8445
2508.49	124.223
2507.78	134.849
2507.08	149.02
2506.38	113.521
2505.67	117.05
2504.97	99.299
2504.26	131.195
2503.56	74.4504
2502.85	99.2513
2502.14	131.132
2501.44	184.265
2500.73	95.6606
2500.03	106.273
2499.32	88.5463
2498.62	109.78
2497.91	141.629
2497.2	116.825
2496.5	148.663
2495.79	106.171
2495.08	95.5382
2494.38	102.599
2493.67	99.0449
2492.96	99.029
2492.26	77.7961
2491.55	123.747
2490.84	123.727
2490.14	67.1552
2489.43	127.221
2488.72	88.3338
2488.01	98.918
2487.31	120.095
2486.6	116.545
2485.89	155.368
2485.18	109.446
2484.47	102.369
2483.76	130.587
2483.06	144.682
2482.35	119.961
2481.64	134.052
2480.93	77.5968
2480.22	137.536
2479.51	130.462
2478.8	126.916
2478.09	77.547
2477.38	148.021
2476.67	119.807
2475.97	155.019
2475.26	70.4521
2474.55	116.227
2473.84	147.902
2473.13	126.753
2472.42	154.895
2471.71	56.3165
2471	102.057
2470.28	105.56
2469.57	109.061
2468.86	123.113
2468.15	105.509
2467.44	91.4262
2466.73	119.538
2466.02	137.095
2465.31	119.5
2464.6	122.995
2463.88	105.407
2463.17	115.929
2462.46	91.3235
2461.75	151.011
2461.04	136.941
2460.33	108.833
2459.61	136.897
2458.9	129.856
2458.19	150.89
2457.48	129.814
2456.76	80.6824
2456.05	147.309
2455.34	133.259
2454.62	119.212
2453.91	133.216
2453.2	129.689
2452.48	122.659
2451.77	129.648
2451.06	80.5788
2450.34	147.12
2449.63	108.571
2448.92	143.571
2448.2	143.548
2447.49	94.5165
2446.77	94.5013
2446.06	129.481
2445.35	94.4709
2444.63	150.429
2443.92	164.396
2443.2	160.873
2442.49	143.364
2441.77	97.8911
2441.06	90.8842
2440.34	153.779
2439.62	90.855
2438.91	139.754
2438.19	153.705
2437.48	101.289
2436.76	143.179
2436.05	118.715
2435.33	115.205
2434.61	157.072
2433.9	125.637
2433.18	62.8086
2432.46	146.53
2431.75	118.6
2431.03	136.02
2430.31	132.511
2429.6	108.083
2428.88	122.01
2428.16	132.447
2427.44	115.001
2426.73	111.498
2426.01	101.029
2425.29	94.0462
2424.57	97.5137
2423.86	121.872
2423.14	160.149
2422.42	139.238
2421.7	146.176
2420.98	132.233
2420.26	128.733
2419.55	90.4464
2418.83	135.648
2418.11	114.76
2417.39	111.265
2416.67	104.294
2415.95	132.084
2415.23	166.816
2414.51	114.668
2413.79	142.443
2413.07	131.999
2412.35	107.666
2411.63	100.704
2410.91	121.519
2410.19	86.7856
2409.47	124.951
2408.75	117.99
2408.03	117.971
2407.31	114.483
2406.59	187.306
2405.87	110.978
2405.15	121.363
2404.43	135.211
2403.71	124.79
2402.98	103.975
2402.26	117.819
2401.54	131.659
2400.82	131.638
2400.1	72.7355
2399.38	148.91
2398.65	121.187
2397.93	93.4717
2397.21	124.609
2396.49	121.128
2395.77	110.728
2395.04	148.766
2394.32	148.742
2393.6	124.508
2392.87	155.61
2392.15	86.4362
2391.43	100.25
2390.7	141.71
2389.98	76.027
2389.26	103.656
2388.53	117.458
2387.81	89.8066
2387.09	124.327
2386.36	120.854
2385.64	124.287
2384.91	127.719
2384.19	55.221
2383.47	117.326
2382.74	165.609
2382.02	137.985
2381.29	100.023
2380.57	131.044
2379.84	106.887
2379.12	58.6059
2378.39	103.406
2377.66	113.728
2376.94	148.167
2376.21	134.362
2375.49	106.783
2374.76	117.098
2374.04	106.749
2373.31	165.262
2372.58	117.041
2371.86	92.9296
2371.13	68.8256
2370.4	99.781
2369.68	106.645
2368.95	123.826
2368.22	113.489
2367.5	82.524
2366.77	92.8245
2366.04	123.746
2365.31	109.979
2364.59	89.3431
2363.86	113.379
2363.13	106.49
2362.4	106.473
2361.68	106.456
2360.95	130.473
2360.22	113.287
2359.49	96.1067
2358.76	102.955
2358.03	106.369
2357.31	99.4908
2356.58	154.357
2355.85	113.177
2355.12	123.446
2354.39	137.14
2353.66	92.5544
2352.93	95.9668
2352.2	116.512
2351.47	106.214
2350.74	126.752
2350.01	133.581
2349.28	133.56
2348.55	147.234
2347.82	89.011
2347.09	126.649
2346.36	140.318
2345.63	133.452
2344.9	116.324
2344.17	160.774
2343.44	119.706
2342.71	123.106
2341.98	78.6385
2341.24	140.159
2340.51	143.554
2339.78	157.2
2339.05	109.339
2338.32	85.4073
2337.59	102.472
2336.85	126.362
2336.12	146.829
2335.39	133.149
2334.66	64.8569
2333.92	98.9761
2333.19	98.9601
2332.46	153.534
2331.73	133.041
2330.99	133.019
2330.26	136.408
2329.53	122.747
2328.79	129.546
2328.06	149.976
2327.33	112.464
2326.59	81.7785
2325.86	160.123
2325.13	102.19
2324.39	163.477
2323.66	132.804
2322.92	139.592
2322.19	136.165
2321.45	112.318
2320.72	146.33
2319.98	122.489
2319.25	88.4496
2318.51	125.85
2317.78	102.024
2317.04	102.008
2316.31	115.59
2315.57	122.369
2314.84	129.147
2314.1	139.32
2313.37	112.117
2312.63	118.893
2311.89	125.666
2311.16	159.604
2310.42	139.207
2309.69	98.4472
2308.95	122.19
2308.21	105.202
2307.48	152.688
2306.74	145.879
2306	105.151
2305.26	108.525
2304.53	115.29
2303.79	149.174
2303.05	149.15
2302.31	138.958
2301.58	118.603
2300.84	121.972
2300.1	118.565
2299.36	115.158
2298.62	142.231
2297.89	142.208
2297.15	111.717
2296.41	148.932
2295.67	131.986
2294.93	125.197
2294.19	128.56
2293.45	131.922
2292.71	165.721
2291.97	131.879
2291.24	104.81
2290.5	108.173
2289.76	108.155
2289.02	77.724
2288.28	138.529
2287.54	121.615
2286.8	91.1966
2286.06	114.822
2285.32	128.309
2284.57	108.032
2283.83	138.394
2283.09	124.871
2282.35	84.3589
2281.61	128.205
2280.87	128.184
2280.13	172.008
2279.39	97.7925
2278.65	128.121
2277.9	111.245
2277.16	148.302
2276.42	128.058
2275.68	165.101
2274.94	114.541
2274.19	138.101
2273.45	141.446
2272.71	151.525
2271.97	158.233
2271.22	121.18
2270.48	114.429
2269.74	111.046
2269	158.13
2268.25	117.737
2267.51	121.081
2266.77	127.787
2266.02	117.68
2265.28	137.831
2264.54	154.614
2263.79	151.228
2263.05	151.204
2262.3	117.584
2261.56	114.206
2260.81	151.13
2260.07	151.105
2259.33	97.3629
2258.58	110.774
2257.84	93.9749
2257.09	104.027
2256.35	87.234
2255.6	157.666
2254.85	117.392
2254.11	107.312
2253.36	130.766
2252.62	127.392
2251.87	113.963
2251.13	123.999
2250.38	80.4185
2249.63	144.06
2248.89	120.588
2248.14	127.267
2247.39	93.7604
2246.65	180.794
2245.9	123.857
2245.15	107.102
2244.41	133.856
2243.66	147.217
2242.91	127.122
2242.16	93.6532
2241.42	127.08
2240.67	130.403
2239.92	106.98
2239.17	137.045
2238.43	130.339
2237.68	100.244
2236.93	106.91
2236.18	120.254
2235.43	146.953
2234.68	156.947
2233.94	130.211
2233.19	110.161
2232.44	150.195
2231.69	140.159
2230.94	103.434
2230.19	153.457
2229.44	153.432
2228.69	123.392
2227.94	83.3596
2227.19	103.349
2226.44	113.332
2225.69	116.646
2224.94	163.278
2224.19	126.603
2223.44	113.258
2222.69	166.528
2221.94	126.541
2221.19	149.826
2220.44	133.157
2219.68	93.1948
2218.93	153.081
2218.18	139.746
2217.43	139.724
2216.68	146.353
2215.93	156.306
2215.18	136.33
